"iv_malla_modi_id","year","evi","n_composites","long","lat","pop"
169924,2001,0.219046153846154,13,-3.3532382,37.1130783,2
169924,2002,0.205328571428571,14,-3.3532382,37.1130783,2
169924,2003,0.251081818181818,11,-3.3532382,37.1130783,2
169924,2004,0.2267,15,-3.3532382,37.1130783,2
169924,2005,0.170573333333333,15,-3.3532382,37.1130783,2
169924,2006,0.217058333333333,12,-3.3532382,37.1130783,2
169924,2007,0.228092857142857,14,-3.3532382,37.1130783,2
169924,2008,0.235136363636364,11,-3.3532382,37.1130783,2
169924,2009,0.205941666666667,12,-3.3532382,37.1130783,2
169924,2010,0.2189,12,-3.3532382,37.1130783,2
169924,2011,0.19171875,16,-3.3532382,37.1130783,2
169924,2012,0.222164285714286,14,-3.3532382,37.1130783,2
169924,2013,0.232515384615385,13,-3.3532382,37.1130783,2
169924,2014,0.21095625,16,-3.3532382,37.1130783,2
169924,2015,0.21566875,16,-3.3532382,37.1130783,2
169924,2016,0.224221428571429,14,-3.3532382,37.1130783,2
169925,2000,0.288141666666667,12,-3.3506257,37.1130783,2
169925,2001,0.302223076923077,13,-3.3506257,37.1130783,2
169925,2002,0.261992857142857,14,-3.3506257,37.1130783,2
169925,2003,0.336081818181818,11,-3.3506257,37.1130783,2
169925,2004,0.300086666666667,15,-3.3506257,37.1130783,2
169925,2005,0.237506666666667,15,-3.3506257,37.1130783,2
169925,2006,0.292008333333333,12,-3.3506257,37.1130783,2
169925,2007,0.29605,14,-3.3506257,37.1130783,2
169925,2008,0.331554545454545,11,-3.3506257,37.1130783,2
169925,2009,0.281666666666667,12,-3.3506257,37.1130783,2
169925,2010,0.298558333333333,12,-3.3506257,37.1130783,2
169925,2011,0.2437875,16,-3.3506257,37.1130783,2
169925,2012,0.280871428571429,14,-3.3506257,37.1130783,2
169925,2013,0.339515384615385,13,-3.3506257,37.1130783,2
169925,2014,0.31126875,16,-3.3506257,37.1130783,2
169925,2015,0.296,16,-3.3506257,37.1130783,2
169925,2016,0.319328571428571,14,-3.3506257,37.1130783,2
169926,2000,0.245807142857143,14,-3.3480132,37.1130783,2
169926,2001,0.289638461538462,13,-3.3480132,37.1130783,2
169926,2002,0.286738461538462,13,-3.3480132,37.1130783,2
169926,2003,0.290583333333333,12,-3.3480132,37.1130783,2
169926,2004,0.269566666666667,15,-3.3480132,37.1130783,2
169926,2005,0.213173333333333,15,-3.3480132,37.1130783,2
169926,2006,0.245457142857143,14,-3.3480132,37.1130783,2
169926,2007,0.267876470588235,17,-3.3480132,37.1130783,2
169926,2008,0.294330769230769,13,-3.3480132,37.1130783,2
169926,2009,0.278076923076923,13,-3.3480132,37.1130783,2
169926,2010,0.278215384615385,13,-3.3480132,37.1130783,2
169926,2011,0.277815384615385,13,-3.3480132,37.1130783,2
169926,2012,0.276185714285714,14,-3.3480132,37.1130783,2
169926,2013,0.324107692307692,13,-3.3480132,37.1130783,2
169926,2014,0.288207142857143,14,-3.3480132,37.1130783,2
169926,2015,0.29336,15,-3.3480132,37.1130783,2
169926,2016,0.294064285714286,14,-3.3480132,37.1130783,2
169927,2000,0.233835714285714,14,-3.3454007,37.1130783,2
169927,2001,0.231138461538462,13,-3.3454007,37.1130783,2
169927,2002,0.251392307692308,13,-3.3454007,37.1130783,2
169927,2003,0.255666666666667,12,-3.3454007,37.1130783,2
169927,2004,0.247033333333333,15,-3.3454007,37.1130783,2
169927,2005,0.19514,15,-3.3454007,37.1130783,2
169927,2006,0.231814285714286,14,-3.3454007,37.1130783,2
169927,2007,0.247358823529412,17,-3.3454007,37.1130783,2
169927,2008,0.237130769230769,13,-3.3454007,37.1130783,2
169927,2009,0.244007692307692,13,-3.3454007,37.1130783,2
169927,2010,0.245569230769231,13,-3.3454007,37.1130783,2
169927,2011,0.2659,13,-3.3454007,37.1130783,2
169927,2012,0.248935714285714,14,-3.3454007,37.1130783,2
169927,2013,0.287084615384615,13,-3.3454007,37.1130783,2
169927,2014,0.258,14,-3.3454007,37.1130783,2
169927,2015,0.254646666666667,15,-3.3454007,37.1130783,2
169927,2016,0.267371428571429,14,-3.3454007,37.1130783,2
169928,2000,0.249328571428571,14,-3.3427882,37.1130783,2
169928,2001,0.257675,16,-3.3427882,37.1130783,2
169928,2002,0.284733333333333,12,-3.3427882,37.1130783,2
169928,2003,0.292666666666667,12,-3.3427882,37.1130783,2
169928,2004,0.289041176470588,17,-3.3427882,37.1130783,2
169928,2005,0.21545,16,-3.3427882,37.1130783,2
169928,2006,0.264353846153846,13,-3.3427882,37.1130783,2
169928,2007,0.277907142857143,14,-3.3427882,37.1130783,2
169928,2008,0.264785714285714,14,-3.3427882,37.1130783,2
169928,2009,0.265484615384615,13,-3.3427882,37.1130783,2
169928,2010,0.2786,13,-3.3427882,37.1130783,2
169928,2011,0.316453846153846,13,-3.3427882,37.1130783,2
169928,2012,0.266528571428571,14,-3.3427882,37.1130783,2
169928,2013,0.323146153846154,13,-3.3427882,37.1130783,2
169928,2014,0.274993333333333,15,-3.3427882,37.1130783,2
169928,2015,0.271183333333333,18,-3.3427882,37.1130783,2
169928,2016,0.27614,15,-3.3427882,37.1130783,2
170573,2000,0.254433333333333,18,-3.4315189,37.110995,3
170573,2001,0.2726,19,-3.4315189,37.110995,3
170573,2002,0.2563,20,-3.4315189,37.110995,3
170573,2003,0.26996875,16,-3.4315189,37.110995,3
170573,2004,0.272827777777778,18,-3.4315189,37.110995,3
170573,2005,0.23164347826087,23,-3.4315189,37.110995,3
170573,2006,0.25705,18,-3.4315189,37.110995,3
170573,2007,0.248852631578947,19,-3.4315189,37.110995,3
170573,2008,0.252872222222222,18,-3.4315189,37.110995,3
170573,2009,0.282475,16,-3.4315189,37.110995,3
170573,2010,0.276913333333333,15,-3.4315189,37.110995,3
170573,2011,0.279136842105263,19,-3.4315189,37.110995,3
170573,2012,0.267494117647059,17,-3.4315189,37.110995,3
170573,2013,0.288233333333333,18,-3.4315189,37.110995,3
170573,2014,0.27744375,16,-3.4315189,37.110995,3
170573,2015,0.283372222222222,18,-3.4315189,37.110995,3
170573,2016,0.28383125,16,-3.4315189,37.110995,3
170603,2000,0.177653846153846,13,-3.353146,37.110995,2
170603,2001,0.203172727272727,11,-3.353146,37.110995,2
170603,2002,0.207523076923077,13,-3.353146,37.110995,2
170603,2003,0.206083333333333,12,-3.353146,37.110995,2
170603,2004,0.206246153846154,13,-3.353146,37.110995,2
170603,2005,0.18576,15,-3.353146,37.110995,2
170603,2006,0.211238461538462,13,-3.353146,37.110995,2
170603,2007,0.234523076923077,13,-3.353146,37.110995,2
170603,2008,0.224483333333333,12,-3.353146,37.110995,2
170603,2009,0.222345454545455,11,-3.353146,37.110995,2
170603,2010,0.211566666666667,12,-3.353146,37.110995,2
170603,2011,0.230342857142857,14,-3.353146,37.110995,2
170603,2012,0.209833333333333,12,-3.353146,37.110995,2
170603,2013,0.218538461538462,13,-3.353146,37.110995,2
170603,2014,0.197935714285714,14,-3.353146,37.110995,2
170603,2015,0.207146666666667,15,-3.353146,37.110995,2
170603,2016,0.222415384615385,13,-3.353146,37.110995,2
170604,2000,0.240376923076923,13,-3.3505336,37.110995,2
170604,2001,0.249809090909091,11,-3.3505336,37.110995,2
170604,2002,0.254630769230769,13,-3.3505336,37.110995,2
170604,2003,0.270283333333333,12,-3.3505336,37.110995,2
170604,2004,0.261369230769231,13,-3.3505336,37.110995,2
170604,2005,0.225533333333333,15,-3.3505336,37.110995,2
170604,2006,0.256738461538462,13,-3.3505336,37.110995,2
170604,2007,0.290346153846154,13,-3.3505336,37.110995,2
170604,2008,0.285183333333333,12,-3.3505336,37.110995,2
170604,2009,0.287627272727273,11,-3.3505336,37.110995,2
170604,2010,0.262466666666667,12,-3.3505336,37.110995,2
170604,2011,0.276492857142857,14,-3.3505336,37.110995,2
170604,2012,0.299066666666667,12,-3.3505336,37.110995,2
170604,2013,0.290907692307692,13,-3.3505336,37.110995,2
170604,2014,0.259528571428571,14,-3.3505336,37.110995,2
170604,2015,0.27066,15,-3.3505336,37.110995,2
170604,2016,0.2889,13,-3.3505336,37.110995,2
170605,2000,0.256075,12,-3.3479211,37.110995,2
170605,2001,0.2631,12,-3.3479211,37.110995,2
170605,2002,0.277825,12,-3.3479211,37.110995,2
170605,2003,0.316254545454545,11,-3.3479211,37.110995,2
170605,2004,0.280978571428571,14,-3.3479211,37.110995,2
170605,2005,0.238953333333333,15,-3.3479211,37.110995,2
170605,2006,0.285125,12,-3.3479211,37.110995,2
170605,2007,0.292138461538462,13,-3.3479211,37.110995,2
170605,2008,0.275671428571429,14,-3.3479211,37.110995,2
170605,2009,0.281623076923077,13,-3.3479211,37.110995,2
170605,2010,0.277976923076923,13,-3.3479211,37.110995,2
170605,2011,0.2966,12,-3.3479211,37.110995,2
170605,2012,0.302133333333333,12,-3.3479211,37.110995,2
170605,2013,0.318936363636364,11,-3.3479211,37.110995,2
170605,2014,0.311438461538462,13,-3.3479211,37.110995,2
170605,2015,0.29208125,16,-3.3479211,37.110995,2
170605,2016,0.314469230769231,13,-3.3479211,37.110995,2
170606,2000,0.255591666666667,12,-3.3453087,37.110995,2
170606,2001,0.255408333333333,12,-3.3453087,37.110995,2
170606,2002,0.280208333333333,12,-3.3453087,37.110995,2
170606,2003,0.300836363636364,11,-3.3453087,37.110995,2
170606,2004,0.278457142857143,14,-3.3453087,37.110995,2
170606,2005,0.215086666666667,15,-3.3453087,37.110995,2
170606,2006,0.27715,12,-3.3453087,37.110995,2
170606,2007,0.2863,13,-3.3453087,37.110995,2
170606,2008,0.276442857142857,14,-3.3453087,37.110995,2
170606,2009,0.267907692307692,13,-3.3453087,37.110995,2
170606,2010,0.255407692307692,13,-3.3453087,37.110995,2
170606,2011,0.282791666666667,12,-3.3453087,37.110995,2
170606,2012,0.278816666666667,12,-3.3453087,37.110995,2
170606,2013,0.300845454545455,11,-3.3453087,37.110995,2
170606,2014,0.299146153846154,13,-3.3453087,37.110995,2
170606,2015,0.2716375,16,-3.3453087,37.110995,2
170606,2016,0.288807692307692,13,-3.3453087,37.110995,2
170607,2000,0.257481818181818,11,-3.3426963,37.110995,2
170607,2001,0.234358333333333,12,-3.3426963,37.110995,2
170607,2002,0.25205,12,-3.3426963,37.110995,2
170607,2003,0.267792307692308,13,-3.3426963,37.110995,2
170607,2004,0.25664375,16,-3.3426963,37.110995,2
170607,2005,0.202013333333333,15,-3.3426963,37.110995,2
170607,2006,0.2583,12,-3.3426963,37.110995,2
170607,2007,0.253721428571429,14,-3.3426963,37.110995,2
170607,2008,0.257616666666667,12,-3.3426963,37.110995,2
170607,2009,0.262828571428571,14,-3.3426963,37.110995,2
170607,2010,0.2523,12,-3.3426963,37.110995,2
170607,2011,0.277875,12,-3.3426963,37.110995,2
170607,2012,0.2575,13,-3.3426963,37.110995,2
170607,2013,0.282290909090909,11,-3.3426963,37.110995,2
170607,2014,0.260678571428571,14,-3.3426963,37.110995,2
170607,2015,0.259925,16,-3.3426963,37.110995,2
170607,2016,0.266006666666667,15,-3.3426963,37.110995,2
171251,2000,0.308970588235294,17,-3.4340369,37.1089116,3
171251,2001,0.314711111111111,18,-3.4340369,37.1089116,3
171251,2002,0.296722222222222,18,-3.4340369,37.1089116,3
171251,2003,0.311875,16,-3.4340369,37.1089116,3
171251,2004,0.317241176470588,17,-3.4340369,37.1089116,3
171251,2005,0.271965217391304,23,-3.4340369,37.1089116,3
171251,2006,0.30413125,16,-3.4340369,37.1089116,3
171251,2007,0.285061111111111,18,-3.4340369,37.1089116,3
171251,2008,0.277278947368421,19,-3.4340369,37.1089116,3
171251,2009,0.317353846153846,13,-3.4340369,37.1089116,3
171251,2010,0.29830625,16,-3.4340369,37.1089116,3
171251,2011,0.314945,20,-3.4340369,37.1089116,3
171251,2012,0.293889473684211,19,-3.4340369,37.1089116,3
171251,2013,0.317782352941176,17,-3.4340369,37.1089116,3
171251,2014,0.299327777777778,18,-3.4340369,37.1089116,3
171251,2015,0.298023529411765,17,-3.4340369,37.1089116,3
171251,2016,0.3083,18,-3.4340369,37.1089116,3
171252,2000,0.292744444444444,18,-3.4314245,37.1089116,3
171252,2001,0.331042105263158,19,-3.4314245,37.1089116,3
171252,2002,0.31201,20,-3.4314245,37.1089116,3
171252,2003,0.32343125,16,-3.4314245,37.1089116,3
171252,2004,0.327811111111111,18,-3.4314245,37.1089116,3
171252,2005,0.281973913043478,23,-3.4314245,37.1089116,3
171252,2006,0.30585,18,-3.4314245,37.1089116,3
171252,2007,0.307252631578947,19,-3.4314245,37.1089116,3
171252,2008,0.289683333333333,18,-3.4314245,37.1089116,3
171252,2009,0.321225,16,-3.4314245,37.1089116,3
171252,2010,0.336233333333333,15,-3.4314245,37.1089116,3
171252,2011,0.329736842105263,19,-3.4314245,37.1089116,3
171252,2012,0.315888235294118,17,-3.4314245,37.1089116,3
171252,2013,0.314555555555556,18,-3.4314245,37.1089116,3
171252,2014,0.32511875,16,-3.4314245,37.1089116,3
171252,2015,0.327272222222222,18,-3.4314245,37.1089116,3
171252,2016,0.323025,16,-3.4314245,37.1089116,3
171253,2000,0.267877777777778,18,-3.4288122,37.1089116,3
171253,2001,0.297773684210526,19,-3.4288122,37.1089116,3
171253,2002,0.28072,20,-3.4288122,37.1089116,3
171253,2003,0.28694375,16,-3.4288122,37.1089116,3
171253,2004,0.302105555555556,18,-3.4288122,37.1089116,3
171253,2005,0.243073913043478,23,-3.4288122,37.1089116,3
171253,2006,0.286322222222222,18,-3.4288122,37.1089116,3
171253,2007,0.274905263157895,19,-3.4288122,37.1089116,3
171253,2008,0.278116666666667,18,-3.4288122,37.1089116,3
171253,2009,0.3008375,16,-3.4288122,37.1089116,3
171253,2010,0.30658,15,-3.4288122,37.1089116,3
171253,2011,0.292584210526316,19,-3.4288122,37.1089116,3
171253,2012,0.283323529411765,17,-3.4288122,37.1089116,3
171253,2013,0.295138888888889,18,-3.4288122,37.1089116,3
171253,2014,0.29314375,16,-3.4288122,37.1089116,3
171253,2015,0.293483333333333,18,-3.4288122,37.1089116,3
171253,2016,0.29545625,16,-3.4288122,37.1089116,3
171282,2000,0.196576923076923,13,-3.3530538,37.1089116,2
171282,2001,0.225936363636364,11,-3.3530538,37.1089116,2
171282,2002,0.245392307692308,13,-3.3530538,37.1089116,2
171282,2003,0.242925,12,-3.3530538,37.1089116,2
171282,2004,0.261961538461538,13,-3.3530538,37.1089116,2
171282,2005,0.218853333333333,15,-3.3530538,37.1089116,2
171282,2006,0.250423076923077,13,-3.3530538,37.1089116,2
171282,2007,0.2566,13,-3.3530538,37.1089116,2
171282,2008,0.265183333333333,12,-3.3530538,37.1089116,2
171282,2009,0.240272727272727,11,-3.3530538,37.1089116,2
171282,2010,0.260216666666667,12,-3.3530538,37.1089116,2
171282,2011,0.254307142857143,14,-3.3530538,37.1089116,2
171282,2012,0.24765,12,-3.3530538,37.1089116,2
171282,2013,0.246484615384615,13,-3.3530538,37.1089116,2
171282,2014,0.251114285714286,14,-3.3530538,37.1089116,2
171282,2015,0.26168,15,-3.3530538,37.1089116,2
171282,2016,0.255261538461538,13,-3.3530538,37.1089116,2
171283,2000,0.277023076923077,13,-3.3504414,37.1089116,2
171283,2001,0.299036363636364,11,-3.3504414,37.1089116,2
171283,2002,0.321215384615385,13,-3.3504414,37.1089116,2
171283,2003,0.336166666666667,12,-3.3504414,37.1089116,2
171283,2004,0.321715384615385,13,-3.3504414,37.1089116,2
171283,2005,0.261086666666667,15,-3.3504414,37.1089116,2
171283,2006,0.314123076923077,13,-3.3504414,37.1089116,2
171283,2007,0.336123076923077,13,-3.3504414,37.1089116,2
171283,2008,0.34995,12,-3.3504414,37.1089116,2
171283,2009,0.324081818181818,11,-3.3504414,37.1089116,2
171283,2010,0.319308333333333,12,-3.3504414,37.1089116,2
171283,2011,0.307514285714286,14,-3.3504414,37.1089116,2
171283,2012,0.331008333333333,12,-3.3504414,37.1089116,2
171283,2013,0.323446153846154,13,-3.3504414,37.1089116,2
171283,2014,0.329257142857143,14,-3.3504414,37.1089116,2
171283,2015,0.319993333333333,15,-3.3504414,37.1089116,2
171283,2016,0.335192307692308,13,-3.3504414,37.1089116,2
171284,2000,0.319466666666667,12,-3.347829,37.1089116,2
171284,2001,0.285016666666667,12,-3.347829,37.1089116,2
171284,2002,0.314275,12,-3.347829,37.1089116,2
171284,2003,0.358727272727273,11,-3.347829,37.1089116,2
171284,2004,0.331557142857143,14,-3.347829,37.1089116,2
171284,2005,0.265173333333333,15,-3.347829,37.1089116,2
171284,2006,0.335916666666667,12,-3.347829,37.1089116,2
171284,2007,0.331130769230769,13,-3.347829,37.1089116,2
171284,2008,0.325328571428571,14,-3.347829,37.1089116,2
171284,2009,0.311861538461538,13,-3.347829,37.1089116,2
171284,2010,0.304830769230769,13,-3.347829,37.1089116,2
171284,2011,0.324541666666667,12,-3.347829,37.1089116,2
171284,2012,0.348758333333333,12,-3.347829,37.1089116,2
171284,2013,0.389872727272727,11,-3.347829,37.1089116,2
171284,2014,0.372346153846154,13,-3.347829,37.1089116,2
171284,2015,0.3350125,16,-3.347829,37.1089116,2
171284,2016,0.346761538461538,13,-3.347829,37.1089116,2
171285,2000,0.291191666666667,12,-3.3452167,37.1089116,2
171285,2001,0.271458333333333,12,-3.3452167,37.1089116,2
171285,2002,0.308525,12,-3.3452167,37.1089116,2
171285,2003,0.332336363636364,11,-3.3452167,37.1089116,2
171285,2004,0.311378571428571,14,-3.3452167,37.1089116,2
171285,2005,0.24288,15,-3.3452167,37.1089116,2
171285,2006,0.305908333333333,12,-3.3452167,37.1089116,2
171285,2007,0.317453846153846,13,-3.3452167,37.1089116,2
171285,2008,0.288885714285714,14,-3.3452167,37.1089116,2
171285,2009,0.288246153846154,13,-3.3452167,37.1089116,2
171285,2010,0.3048,13,-3.3452167,37.1089116,2
171285,2011,0.314841666666667,12,-3.3452167,37.1089116,2
171285,2012,0.323591666666667,12,-3.3452167,37.1089116,2
171285,2013,0.377390909090909,11,-3.3452167,37.1089116,2
171285,2014,0.338569230769231,13,-3.3452167,37.1089116,2
171285,2015,0.298575,16,-3.3452167,37.1089116,2
171285,2016,0.319246153846154,13,-3.3452167,37.1089116,2
171286,2000,0.240381818181818,11,-3.3426043,37.1089116,2
171286,2001,0.2212,12,-3.3426043,37.1089116,2
171286,2002,0.260066666666667,12,-3.3426043,37.1089116,2
171286,2003,0.250184615384615,13,-3.3426043,37.1089116,2
171286,2004,0.2383625,16,-3.3426043,37.1089116,2
171286,2005,0.18762,15,-3.3426043,37.1089116,2
171286,2006,0.249066666666667,12,-3.3426043,37.1089116,2
171286,2007,0.240514285714286,14,-3.3426043,37.1089116,2
171286,2008,0.238341666666667,12,-3.3426043,37.1089116,2
171286,2009,0.247228571428571,14,-3.3426043,37.1089116,2
171286,2010,0.244091666666667,12,-3.3426043,37.1089116,2
171286,2011,0.253208333333333,12,-3.3426043,37.1089116,2
171286,2012,0.239046153846154,13,-3.3426043,37.1089116,2
171286,2013,0.268754545454545,11,-3.3426043,37.1089116,2
171286,2014,0.259471428571429,14,-3.3426043,37.1089116,2
171286,2015,0.25214375,16,-3.3426043,37.1089116,2
171286,2016,0.251206666666667,15,-3.3426043,37.1089116,2
171929,2000,0.27600625,16,-3.4365547,37.1068283,3
171929,2001,0.306922222222222,18,-3.4365547,37.1068283,3
171929,2002,0.297794117647059,17,-3.4365547,37.1068283,3
171929,2003,0.300006666666667,15,-3.4365547,37.1068283,3
171929,2004,0.31389375,16,-3.4365547,37.1068283,3
171929,2005,0.251158823529412,17,-3.4365547,37.1068283,3
171929,2006,0.282093333333333,15,-3.4365547,37.1068283,3
171929,2007,0.29335625,16,-3.4365547,37.1068283,3
171929,2008,0.285682352941176,17,-3.4365547,37.1068283,3
171929,2009,0.298713333333333,15,-3.4365547,37.1068283,3
171929,2010,0.303073333333333,15,-3.4365547,37.1068283,3
171929,2011,0.302052941176471,17,-3.4365547,37.1068283,3
171929,2012,0.3051,15,-3.4365547,37.1068283,3
171929,2013,0.324073333333333,15,-3.4365547,37.1068283,3
171929,2014,0.303153333333333,15,-3.4365547,37.1068283,3
171929,2015,0.304135294117647,17,-3.4365547,37.1068283,3
171929,2016,0.31874,15,-3.4365547,37.1068283,3
171930,2000,0.31781875,16,-3.4339424,37.1068283,3
171930,2001,0.325377777777778,18,-3.4339424,37.1068283,3
171930,2002,0.303941176470588,17,-3.4339424,37.1068283,3
171930,2003,0.320633333333333,15,-3.4339424,37.1068283,3
171930,2004,0.3394375,16,-3.4339424,37.1068283,3
171930,2005,0.270870588235294,17,-3.4339424,37.1068283,3
171930,2006,0.313193333333333,15,-3.4339424,37.1068283,3
171930,2007,0.309425,16,-3.4339424,37.1068283,3
171930,2008,0.306647058823529,17,-3.4339424,37.1068283,3
171930,2009,0.330573333333333,15,-3.4339424,37.1068283,3
171930,2010,0.32242,15,-3.4339424,37.1068283,3
171930,2011,0.309623529411765,17,-3.4339424,37.1068283,3
171930,2012,0.325173333333333,15,-3.4339424,37.1068283,3
171930,2013,0.334586666666667,15,-3.4339424,37.1068283,3
171930,2014,0.328766666666667,15,-3.4339424,37.1068283,3
171930,2015,0.322594117647059,17,-3.4339424,37.1068283,3
171930,2016,0.326726666666667,15,-3.4339424,37.1068283,3
171931,2000,0.31915,14,-3.4313301,37.1068283,3
171931,2001,0.343605263157895,19,-3.4313301,37.1068283,3
171931,2002,0.320022222222222,18,-3.4313301,37.1068283,3
171931,2003,0.33624375,16,-3.4313301,37.1068283,3
171931,2004,0.338458823529412,17,-3.4313301,37.1068283,3
171931,2005,0.293216666666667,18,-3.4313301,37.1068283,3
171931,2006,0.330214285714286,14,-3.4313301,37.1068283,3
171931,2007,0.302123529411765,17,-3.4313301,37.1068283,3
171931,2008,0.289911764705882,17,-3.4313301,37.1068283,3
171931,2009,0.322013333333333,15,-3.4313301,37.1068283,3
171931,2010,0.323073333333333,15,-3.4313301,37.1068283,3
171931,2011,0.31988125,16,-3.4313301,37.1068283,3
171931,2012,0.300858823529412,17,-3.4313301,37.1068283,3
171931,2013,0.32469375,16,-3.4313301,37.1068283,3
171931,2014,0.33550625,16,-3.4313301,37.1068283,3
171931,2015,0.325758823529412,17,-3.4313301,37.1068283,3
171931,2016,0.313311111111111,18,-3.4313301,37.1068283,3
171932,2000,0.307928571428571,14,-3.4287178,37.1068283,3
171932,2001,0.339247368421053,19,-3.4287178,37.1068283,3
171932,2002,0.31215,18,-3.4287178,37.1068283,3
171932,2003,0.32886875,16,-3.4287178,37.1068283,3
171932,2004,0.332405882352941,17,-3.4287178,37.1068283,3
171932,2005,0.289338888888889,18,-3.4287178,37.1068283,3
171932,2006,0.318171428571429,14,-3.4287178,37.1068283,3
171932,2007,0.291964705882353,17,-3.4287178,37.1068283,3
171932,2008,0.287582352941177,17,-3.4287178,37.1068283,3
171932,2009,0.316726666666667,15,-3.4287178,37.1068283,3
171932,2010,0.32058,15,-3.4287178,37.1068283,3
171932,2011,0.304625,16,-3.4287178,37.1068283,3
171932,2012,0.301635294117647,17,-3.4287178,37.1068283,3
171932,2013,0.30596875,16,-3.4287178,37.1068283,3
171932,2014,0.31990625,16,-3.4287178,37.1068283,3
171932,2015,0.316670588235294,17,-3.4287178,37.1068283,3
171932,2016,0.3043,18,-3.4287178,37.1068283,3
171961,2000,0.21371,10,-3.3529615,37.1068283,2
171961,2001,0.201563636363636,11,-3.3529615,37.1068283,2
171961,2002,0.218081818181818,11,-3.3529615,37.1068283,2
171961,2003,0.227933333333333,12,-3.3529615,37.1068283,2
171961,2004,0.228881818181818,11,-3.3529615,37.1068283,2
171961,2005,0.203753333333333,15,-3.3529615,37.1068283,2
171961,2006,0.228766666666667,12,-3.3529615,37.1068283,2
171961,2007,0.236953846153846,13,-3.3529615,37.1068283,2
171961,2008,0.243675,12,-3.3529615,37.1068283,2
171961,2009,0.235922222222222,9,-3.3529615,37.1068283,2
171961,2010,0.233,11,-3.3529615,37.1068283,2
171961,2011,0.244992307692308,13,-3.3529615,37.1068283,2
171961,2012,0.2307,12,-3.3529615,37.1068283,2
171961,2013,0.232269230769231,13,-3.3529615,37.1068283,2
171961,2014,0.206292307692308,13,-3.3529615,37.1068283,2
171961,2015,0.235928571428571,14,-3.3529615,37.1068283,2
171961,2016,0.227446153846154,13,-3.3529615,37.1068283,2
171962,2000,0.27507,10,-3.3503492,37.1068283,2
171962,2001,0.287681818181818,11,-3.3503492,37.1068283,2
171962,2002,0.278554545454545,11,-3.3503492,37.1068283,2
171962,2003,0.259825,12,-3.3503492,37.1068283,2
171962,2004,0.278536363636364,11,-3.3503492,37.1068283,2
171962,2005,0.245006666666667,15,-3.3503492,37.1068283,2
171962,2006,0.280375,12,-3.3503492,37.1068283,2
171962,2007,0.308523076923077,13,-3.3503492,37.1068283,2
171962,2008,0.294258333333333,12,-3.3503492,37.1068283,2
171962,2009,0.310655555555556,9,-3.3503492,37.1068283,2
171962,2010,0.292572727272727,11,-3.3503492,37.1068283,2
171962,2011,0.277053846153846,13,-3.3503492,37.1068283,2
171962,2012,0.24695,12,-3.3503492,37.1068283,2
171962,2013,0.304907692307692,13,-3.3503492,37.1068283,2
171962,2014,0.269984615384615,13,-3.3503492,37.1068283,2
171962,2015,0.286914285714286,14,-3.3503492,37.1068283,2
171962,2016,0.270223076923077,13,-3.3503492,37.1068283,2
171963,2000,0.27878,10,-3.3477369,37.1068283,2
171963,2001,0.285381818181818,11,-3.3477369,37.1068283,2
171963,2002,0.270341666666667,12,-3.3477369,37.1068283,2
171963,2003,0.310436363636364,11,-3.3477369,37.1068283,2
171963,2004,0.249615384615385,13,-3.3477369,37.1068283,2
171963,2005,0.227633333333333,15,-3.3477369,37.1068283,2
171963,2006,0.28309,10,-3.3477369,37.1068283,2
171963,2007,0.286515384615385,13,-3.3477369,37.1068283,2
171963,2008,0.276991666666667,12,-3.3477369,37.1068283,2
171963,2009,0.298027272727273,11,-3.3477369,37.1068283,2
171963,2010,0.288453846153846,13,-3.3477369,37.1068283,2
171963,2011,0.299908333333333,12,-3.3477369,37.1068283,2
171963,2012,0.326075,12,-3.3477369,37.1068283,2
171963,2013,0.345672727272727,11,-3.3477369,37.1068283,2
171963,2014,0.280606666666667,15,-3.3477369,37.1068283,2
171963,2015,0.2883,15,-3.3477369,37.1068283,2
171963,2016,0.313461538461538,13,-3.3477369,37.1068283,2
171964,2000,0.24969,10,-3.3451247,37.1068283,2
171964,2001,0.247554545454545,11,-3.3451247,37.1068283,2
171964,2002,0.241516666666667,12,-3.3451247,37.1068283,2
171964,2003,0.266554545454545,11,-3.3451247,37.1068283,2
171964,2004,0.254092307692308,13,-3.3451247,37.1068283,2
171964,2005,0.21204,15,-3.3451247,37.1068283,2
171964,2006,0.27426,10,-3.3451247,37.1068283,2
171964,2007,0.266907692307692,13,-3.3451247,37.1068283,2
171964,2008,0.25145,12,-3.3451247,37.1068283,2
171964,2009,0.287909090909091,11,-3.3451247,37.1068283,2
171964,2010,0.260438461538462,13,-3.3451247,37.1068283,2
171964,2011,0.277941666666667,12,-3.3451247,37.1068283,2
171964,2012,0.276141666666667,12,-3.3451247,37.1068283,2
171964,2013,0.282636363636364,11,-3.3451247,37.1068283,2
171964,2014,0.265873333333333,15,-3.3451247,37.1068283,2
171964,2015,0.28444,15,-3.3451247,37.1068283,2
171964,2016,0.294838461538462,13,-3.3451247,37.1068283,2
172607,2000,0.24383125,16,-3.4390724,37.104745,3
172607,2001,0.270329411764706,17,-3.4390724,37.104745,3
172607,2002,0.257742857142857,14,-3.4390724,37.104745,3
172607,2003,0.269730769230769,13,-3.4390724,37.104745,3
172607,2004,0.281413333333333,15,-3.4390724,37.104745,3
172607,2005,0.235673333333333,15,-3.4390724,37.104745,3
172607,2006,0.269233333333333,15,-3.4390724,37.104745,3
